id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
4738406,24462091,Manhattan,Washington Heights,40.84749,-73.9391,Private room,40,6,0,0.0,1,0
10940559,56726605,Brooklyn,Canarsie,40.6344,-73.8948,Entire home/apt,177,3,23,0.6,3,363
5812875,5963594,Manhattan,Upper West Side,40.77647,-73.98211,Entire home/apt,175,1,0,0.0,1,0
21292741,30706232,Queens,Astoria,40.76898,-73.91607,Private room,40,1,2,0.09,1,0
9436049,7117596,Brooklyn,Bedford-Stuyvesant,40.68964,-73.94884,Private room,39,3,0,0.0,1,0
13116481,350055,Brooklyn,Prospect Heights,40.67641,-73.96775,Entire home/apt,499,4,7,0.2,1,25
24033132,51038,Brooklyn,Clinton Hill,40.69415,-73.96788,Entire home/apt,95,2,69,4.52,6,327
258397,1354758,Brooklyn,Park Slope,40.67379,-73.98454,Entire home/apt,139,3,135,1.45,1,204
27357619,41287915,Brooklyn,Bushwick,40.69743,-73.92929,Private room,75,1,27,2.45,1,29
21835336,22630406,Brooklyn,Prospect Heights,40.67376,-73.96433,Entire home/apt,125,2,14,0.73,1,9
31220749,47931146,Queens,Ridgewood,40.70393,-73.90851,Private room,39,6,2,0.55,1,0
4118244,21362718,Brooklyn,Carroll Gardens,40.67823,-73.99515,Entire home/apt,395,4,33,0.65,1,158
21520497,156396144,Bronx,Morrisania,40.82995,-73.90342,Entire home/apt,50,1,0,0.0,1,0
33141479,3988394,Brooklyn,South Slope,40.66829,-73.98871,Private room,95,1,16,5.11,1,80
11548744,55601638,Queens,Long Island City,40.74493,-73.9537,Entire home/apt,158,1,1,0.03,1,0
22174923,23257217,Brooklyn,Bushwick,40.70579,-73.9185,Entire home/apt,89,2,3,0.77,1,25
554165,1267900,Brooklyn,Gowanus,40.68251,-73.98486,Entire home/apt,250,2,57,0.67,1,25
5105805,8329975,Manhattan,Hell's Kitchen,40.76645,-73.98539,Entire home/apt,150,4,15,0.41,1,5
23979650,50698186,Manhattan,Financial District,40.70851,-74.0137,Private room,80,2,4,0.27,1,0
585491,2886652,Brooklyn,Crown Heights,40.6806,-73.96317,Entire home/apt,195,2,160,1.95,1,255
27227269,28449397,Manhattan,Harlem,40.82958,-73.94184,Private room,80,1,1,0.11,2,364
25355219,59377513,Brooklyn,Prospect-Lefferts Gardens,40.66116,-73.94781,Private room,85,5,3,0.27,1,32
34790450,24064346,Manhattan,West Village,40.73458,-74.00361,Entire home/apt,500,3,11,6.73,1,318
35315368,265888743,Bronx,Norwood,40.87066,-73.88227,Private room,56,2,0,0.0,1,53
1856914,1010940,Manhattan,Upper East Side,40.76906,-73.9517,Entire home/apt,240,5,6,0.1,1,0
11970778,15817123,Brooklyn,Greenpoint,40.73164,-73.95323,Entire home/apt,65,1,152,3.8,3,1
1655880,8778889,Manhattan,Flatiron District,40.74096,-73.9927,Entire home/apt,1200,1,0,0.0,1,0
6912211,21183428,Brooklyn,Bedford-Stuyvesant,40.68402,-73.95573,Entire home/apt,122,3,101,2.08,2,293
19430074,3600282,Manhattan,Inwood,40.8674,-73.92411,Entire home/apt,99,3,4,0.18,1,0
25512622,184130293,Manhattan,Inwood,40.86439,-73.92302,Private room,50,4,2,0.16,2,0
30367011,183967887,Brooklyn,Williamsburg,40.71326,-73.93766,Private room,65,4,5,0.74,1,0
34019712,253836845,Brooklyn,Crown Heights,40.66977,-73.95725,Private room,68,30,2,2.0,7,246
2918393,14902860,Brooklyn,Bedford-Stuyvesant,40.68432,-73.9425,Entire home/apt,151,3,34,0.54,5,308
17252037,105631352,Manhattan,East Village,40.72412,-73.97815,Private room,74,2,29,1.01,3,0
21211369,4457116,Brooklyn,Crown Heights,40.66541,-73.95736,Entire home/apt,475,1,29,1.72,1,123
23483570,175311339,Queens,Jackson Heights,40.75144,-73.86418,Private room,37,2,32,1.96,5,126
7634327,9584747,Manhattan,East Village,40.72178,-73.98212,Entire home/apt,250,2,11,0.24,1,0
30809679,204160428,Manhattan,Hell's Kitchen,40.76036,-73.99676,Private room,180,3,29,4.58,3,126
5178944,18388649,Manhattan,Harlem,40.82415,-73.94113,Private room,100,2,0,0.0,1,364
26845317,191571338,Queens,Flushing,40.74686,-73.82192,Private room,59,1,49,4.31,4,72
18593138,278576,Brooklyn,Prospect-Lefferts Gardens,40.65746,-73.95221,Private room,90,3,46,1.91,2,197
28513853,37412692,Manhattan,Midtown,40.76539,-73.98329,Entire home/apt,169,30,0,0.0,4,362
6180762,1475015,Manhattan,Upper West Side,40.76877,-73.9846,Entire home/apt,87,30,3,0.1,52,275
456190,2267864,Manhattan,West Village,40.73357,-74.00723,Entire home/apt,174,2,269,3.15,2,167
27830753,62187386,Brooklyn,Bushwick,40.70117,-73.91481,Private room,45,3,9,0.87,1,10
9710184,20709383,Manhattan,Washington Heights,40.84504,-73.93658,Entire home/apt,85,90,1,0.03,1,0
15715485,8615868,Brooklyn,Park Slope,40.67829,-73.97891,Entire home/apt,100,1,0,0.0,1,0
9819545,22159648,Brooklyn,Williamsburg,40.70657,-73.94234,Private room,75,1,2,0.21,2,0
20624817,100829279,Manhattan,Midtown,40.76033,-73.96946,Entire home/apt,270,1,154,6.78,3,234
10318675,13031745,Brooklyn,Williamsburg,40.70764,-73.94231,Private room,41,1,1,0.02,3,0
23716003,109874158,Brooklyn,Clinton Hill,40.69244,-73.96626,Private room,45,3,0,0.0,1,0
29583389,20283518,Brooklyn,Williamsburg,40.70516,-73.94423,Private room,85,2,34,4.0,1,74
33429773,160754766,Manhattan,SoHo,40.72506,-74.00876,Entire home/apt,230,3,2,0.82,1,0
12834317,3404004,Brooklyn,Brooklyn Heights,40.69816,-73.99361,Entire home/apt,120,1,1,0.03,1,0
11372330,9777215,Manhattan,Harlem,40.81312,-73.94273,Entire home/apt,177,3,90,2.59,3,175
22697211,41550565,Brooklyn,Cobble Hill,40.68864,-73.99896,Entire home/apt,100,30,5,0.33,1,117
9405466,3414967,Manhattan,Upper West Side,40.77668,-73.97815,Entire home/apt,150,1,1,0.02,1,0
18314930,5641114,Queens,Ridgewood,40.70442,-73.89602,Private room,50,2,29,1.11,1,0
36129014,271749110,Brooklyn,Crown Heights,40.67333,-73.91614,Private room,150,1,0,0.0,1,177
2856770,14565422,Manhattan,East Harlem,40.78587,-73.94764,Entire home/apt,650,2,67,1.76,2,283
27154602,1418015,Brooklyn,Crown Heights,40.6756,-73.95232,Private room,140,2,41,3.69,4,334
26185195,20480059,Brooklyn,Fort Greene,40.69358,-73.97065,Private room,75,3,4,0.32,3,0
12173205,59928816,Queens,Ridgewood,40.70724,-73.91228,Private room,80,2,177,4.48,2,245
15818608,34506361,Manhattan,Murray Hill,40.74686,-73.97514,Entire home/apt,400,1,17,0.54,2,364
29057244,8185593,Brooklyn,Williamsburg,40.70951,-73.95443,Private room,80,3,1,0.12,1,8
24992835,157402346,Manhattan,Hell's Kitchen,40.76201,-73.99099,Entire home/apt,350,2,60,4.28,1,224
21824864,27552154,Manhattan,Upper East Side,40.7627,-73.96225,Private room,90,3,1,0.05,2,0
19180787,413447,Brooklyn,Williamsburg,40.71866,-73.943,Private room,120,4,3,0.13,2,0
14556587,77001085,Manhattan,Upper West Side,40.80191,-73.9688,Entire home/apt,160,2,2,0.06,2,0
30590361,154981576,Brooklyn,Bushwick,40.70048,-73.91201,Private room,37,30,1,0.75,9,45
35703583,17426621,Brooklyn,South Slope,40.66438,-73.97931,Entire home/apt,195,4,0,0.0,1,39
35005592,219517861,Manhattan,Midtown,40.75547,-73.98245,Entire home/apt,177,29,0,0.0,327,336
7402608,38788236,Brooklyn,Williamsburg,40.70649,-73.94505,Entire home/apt,100,1,11,0.23,1,0
5883159,436365,Manhattan,Upper East Side,40.76813,-73.95354,Entire home/apt,144,7,17,0.35,3,0
21648143,157558461,Brooklyn,Bedford-Stuyvesant,40.69094,-73.95144,Private room,80,3,5,0.27,3,65
19241855,18515933,Brooklyn,Bushwick,40.70565,-73.92492,Private room,70,2,10,0.4,1,18
16440192,16677326,Manhattan,Chelsea,40.74837,-73.99639,Private room,85,1,70,2.27,12,344
9760401,18080415,Manhattan,Upper West Side,40.77594,-73.98449,Entire home/apt,188,3,0,0.0,1,0
31809360,25169596,Manhattan,West Village,40.73304,-74.00059,Entire home/apt,250,1,21,4.34,2,271
23975246,6111084,Brooklyn,Williamsburg,40.70488,-73.94301,Entire home/apt,160,3,4,0.35,2,46
262343,1376385,Manhattan,Lower East Side,40.72087,-73.99022,Entire home/apt,153,31,59,0.63,1,27
7518327,39394883,Manhattan,Chinatown,40.71612,-73.99121,Entire home/apt,150,1,0,0.0,1,0
11715392,3256433,Manhattan,Lower East Side,40.72223,-73.99189,Entire home/apt,220,30,3,0.12,7,2
21226783,9849167,Brooklyn,Crown Heights,40.67234,-73.914,Private room,75,1,34,1.62,1,35
26946148,101388075,Manhattan,Harlem,40.82237,-73.94001,Entire home/apt,104,1,18,1.53,1,34
27137301,9736367,Brooklyn,Bedford-Stuyvesant,40.68652,-73.94848,Private room,46,3,5,0.47,1,0
4718436,4655338,Brooklyn,Williamsburg,40.71751,-73.95839,Entire home/apt,525,6,28,0.5,1,365
5567361,7797690,Brooklyn,Prospect-Lefferts Gardens,40.65507,-73.95824,Entire home/apt,120,1,282,5.51,1,187
25619146,31829334,Brooklyn,Clinton Hill,40.68339,-73.9645,Entire home/apt,99,30,3,0.25,2,40
30179548,226715173,Manhattan,East Village,40.72828,-73.98823,Entire home/apt,125,2,1,0.75,2,365
16687158,68302204,Brooklyn,Bedford-Stuyvesant,40.68076,-73.95751,Private room,100,5,4,0.14,1,0
28532378,156505456,Brooklyn,East New York,40.66676,-73.87421,Private room,40,3,9,0.95,13,180
13995008,12455431,Manhattan,Little Italy,40.71855,-73.99718,Shared room,500,1,0,0.0,1,0
30725215,178224519,Manhattan,Kips Bay,40.74134,-73.98101,Entire home/apt,150,30,0,0.0,8,364
34172128,238733096,Queens,Richmond Hill,40.68201,-73.83023,Private room,100,2,0,0.0,2,160
11140165,923791,Brooklyn,South Slope,40.66473,-73.98704,Entire home/apt,390,4,14,0.36,2,13
29216296,23703328,Queens,Kew Gardens,40.71163,-73.82752,Private room,59,1,24,2.76,1,32
21273425,153886003,Queens,Maspeth,40.73698,-73.90256,Entire home/apt,100,1,94,4.73,1,154
32252190,240055586,Queens,Fresh Meadows,40.73784,-73.79101,Private room,50,1,20,4.2,5,38
8367271,2477248,Brooklyn,Fort Greene,40.68602,-73.97386,Entire home/apt,150,4,4,0.09,1,0
10339291,53209258,Brooklyn,Bushwick,40.69724,-73.932,Private room,105,1,0,0.0,1,0
31128175,855089,Manhattan,Lower East Side,40.71327,-73.99019,Private room,60,30,0,0.0,1,0
23164537,172186369,Bronx,Morris Heights,40.84718,-73.91378,Shared room,20,1,9,0.53,1,0
5395679,27969560,Queens,Ridgewood,40.69829,-73.90771,Private room,65,2,132,2.54,1,261
9261392,7174662,Queens,Sunnyside,40.74461,-73.92004,Private room,88,2,132,3.23,1,14
28277480,26045887,Manhattan,Murray Hill,40.7483,-73.9736,Private room,105,1,43,4.24,2,176
12956315,5226800,Queens,Ditmars Steinway,40.77374,-73.91903,Private room,100,5,0,0.0,1,0
22207770,155989291,Queens,Corona,40.74725,-73.85486,Entire home/apt,359,3,10,0.66,1,281
16999426,113905045,Queens,Ditmars Steinway,40.77103,-73.91409,Entire home/apt,175,2,6,0.21,1,176
26219420,39805148,Queens,Jamaica,40.68727,-73.77858,Private room,75,1,5,0.47,2,281
21667733,28369674,Brooklyn,Williamsburg,40.70551,-73.93454,Private room,67,3,33,1.66,2,127
33190044,7117263,Brooklyn,Brooklyn Heights,40.69153,-73.9951,Private room,75,1,23,8.02,1,166
22472801,164750816,Queens,Howard Beach,40.66201,-73.84084,Entire home/apt,80,2,83,4.47,1,288
26773228,90439931,Queens,Ditmars Steinway,40.77329,-73.91183,Entire home/apt,74,3,3,0.25,1,41
1655550,2119276,Manhattan,Hell's Kitchen,40.76544,-73.9882,Entire home/apt,185,30,7,0.13,39,347
13513353,1490202,Brooklyn,Crown Heights,40.67664,-73.95814,Private room,60,1,15,0.41,1,0
30361847,40480205,Brooklyn,Park Slope,40.6828,-73.97738,Entire home/apt,110,60,2,0.81,1,83
22454397,13677929,Manhattan,East Village,40.7232,-73.98152,Private room,78,30,8,0.45,1,219
12832227,70039705,Manhattan,Upper West Side,40.8032,-73.96495,Private room,100,1,5,0.13,1,0
32741043,18318834,Brooklyn,Clinton Hill,40.69465,-73.96427,Private room,50,2,12,2.98,1,0
26253804,145072632,Manhattan,Hell's Kitchen,40.75973,-73.98815,Shared room,65,2,13,1.34,2,5
20089597,51445545,Manhattan,Midtown,40.75347,-73.98567,Entire home/apt,179,2,117,4.94,1,235
29015492,187975743,Manhattan,Hell's Kitchen,40.76249,-73.98807,Shared room,65,1,17,4.77,8,198
15618325,19313463,Brooklyn,Windsor Terrace,40.65136,-73.9746,Entire home/apt,75,5,25,0.78,1,6
16792022,30724451,Brooklyn,Williamsburg,40.71609,-73.94791,Private room,44,3,7,0.24,1,0
29282185,96222132,Brooklyn,Sunset Park,40.65595,-74.00274,Shared room,45,1,8,0.93,4,332
4737392,24418383,Queens,Astoria,40.75916,-73.91427,Private room,60,1,72,1.3,1,364
6845877,14171882,Manhattan,Upper East Side,40.77372,-73.94986,Entire home/apt,120,1,6,0.12,1,0
26025308,159608581,Brooklyn,Bushwick,40.6879,-73.91183,Private room,39,2,1,0.09,1,0
4753571,24529969,Manhattan,SoHo,40.72704,-74.00558,Entire home/apt,200,3,10,0.21,1,0
512775,2396295,Queens,Long Island City,40.75296,-73.93716,Entire home/apt,350,2,182,2.2,1,272
28286163,15439251,Manhattan,Harlem,40.82302,-73.94259,Entire home/apt,220,3,12,1.29,4,230
7937398,6444987,Brooklyn,Bedford-Stuyvesant,40.67973,-73.93058,Private room,72,2,151,3.23,3,288
15529123,8940513,Brooklyn,Park Slope,40.67148,-73.97479,Entire home/apt,198,7,43,1.36,1,241
22543061,165603002,Brooklyn,Greenpoint,40.73767,-73.95732,Private room,60,6,3,0.16,1,0
513343,2528671,Brooklyn,Prospect Heights,40.67717,-73.96915,Entire home/apt,125,30,1,0.01,1,341
4645170,22827111,Manhattan,Hell's Kitchen,40.76025,-73.99555,Private room,89,4,59,1.06,2,286
24412681,184233409,Staten Island,Port Richmond,40.63275,-74.13681,Private room,47,2,13,0.96,1,283
29075705,58658843,Brooklyn,Williamsburg,40.70987,-73.95818,Private room,66,1,45,4.91,3,75
22206345,32345243,Brooklyn,Bushwick,40.69596,-73.92712,Private room,39,4,1,0.05,1,0
3953415,295128,Bronx,Clason Point,40.81225,-73.85349,Private room,75,2,0,0.0,7,349
2888877,14763882,Manhattan,Kips Bay,40.74288,-73.9803,Entire home/apt,180,4,5,0.1,1,184
2303583,11764444,Manhattan,Hell's Kitchen,40.76532,-73.99061,Entire home/apt,150,1,11,0.26,1,0
2160591,6326737,Brooklyn,Bushwick,40.68926,-73.91595,Private room,70,3,40,0.63,1,365
30791783,129328105,Manhattan,Upper East Side,40.77423,-73.96561,Entire home/apt,199,2,1,0.42,1,50
35485080,237729032,Brooklyn,East New York,40.67807,-73.8794,Private room,60,3,0,0.0,2,365
22763812,327778,Brooklyn,Crown Heights,40.67508,-73.92269,Private room,36,3,8,0.55,1,0
21312075,134184451,Queens,Jamaica,40.70333,-73.8138,Private room,135,1,0,0.0,18,365
29027853,218762580,Manhattan,Harlem,40.8258,-73.95392,Private room,120,3,3,0.36,1,295
21755486,5982945,Manhattan,Harlem,40.80791,-73.947,Private room,97,2,5,0.26,1,365
14021649,4300035,Manhattan,Washington Heights,40.85267,-73.93664,Entire home/apt,64,15,1,0.03,1,0
18254259,3788839,Brooklyn,Bedford-Stuyvesant,40.68318,-73.92529,Private room,70,28,14,0.52,4,265
7563717,39655899,Manhattan,Midtown,40.75176,-73.96921,Entire home/apt,140,1,1,0.02,1,0
9358066,34654571,Manhattan,Financial District,40.71035,-74.01343,Entire home/apt,120,20,0,0.0,1,0
35863336,2542371,Manhattan,Upper West Side,40.79829,-73.97266,Entire home/apt,174,30,0,0.0,1,1
32873781,211280779,Brooklyn,Bedford-Stuyvesant,40.68779,-73.92131,Entire home/apt,125,1,0,0.0,1,116
13139462,71853402,Brooklyn,East Flatbush,40.64302,-73.95022,Private room,100,1,30,0.8,2,342
16657247,7831209,Manhattan,East Harlem,40.80545,-73.93838,Private room,64,1,103,3.4,10,364
2012424,275744,Manhattan,Midtown,40.76542,-73.98081,Entire home/apt,175,2,4,0.12,1,0
35937316,7109410,Manhattan,East Village,40.72653,-73.97949,Private room,100,1,0,0.0,1,188
15783953,12475280,Brooklyn,Bedford-Stuyvesant,40.68899,-73.95555,Private room,44,28,0,0.0,1,0
26682918,200600695,Queens,Sunnyside,40.74122,-73.92223,Private room,80,1,11,0.93,1,346
21738018,158324654,Manhattan,Hell's Kitchen,40.76123,-73.99022,Entire home/apt,185,1,176,8.92,1,252
22028307,46719,Brooklyn,Park Slope,40.67149,-73.97957,Entire home/apt,300,4,3,0.47,1,350
20743305,11300359,Brooklyn,Bushwick,40.69954,-73.93579,Private room,60,5,6,0.27,1,13
30388718,107434423,Manhattan,Financial District,40.70672,-74.00661,Entire home/apt,259,120,0,0.0,232,286
34948941,171495922,Brooklyn,Sunset Park,40.63721,-74.01229,Private room,60,1,0,0.0,4,353
29041626,27084741,Queens,Woodside,40.74459,-73.91167,Private room,90,1,2,0.77,2,173
6302159,20451969,Brooklyn,Bushwick,40.69985,-73.94001,Private room,46,4,0,0.0,1,0
6673638,19600872,Brooklyn,Gravesend,40.6046,-73.97772,Private room,69,1,0,0.0,1,0
15509546,49519202,Manhattan,SoHo,40.72576,-74.00381,Private room,85,5,0,0.0,1,0
2202858,305591,Brooklyn,Fort Greene,40.69093,-73.97936,Entire home/apt,200,2,4,0.06,1,0
28361060,10164435,Manhattan,Nolita,40.72124,-73.99425,Private room,68,1,28,2.84,3,21
4550015,15778416,Manhattan,West Village,40.73033,-74.00284,Private room,110,1,0,0.0,2,0
11352664,26024758,Manhattan,East Harlem,40.81357,-73.93575,Entire home/apt,95,2,74,1.85,1,92
1291020,6602545,Brooklyn,South Slope,40.66812,-73.99022,Private room,160,30,1,1.0,2,39
4318364,22420381,Manhattan,Chelsea,40.74039,-74.00356,Entire home/apt,650,7,6,0.13,1,358
29117381,15872352,Queens,Rego Park,40.73095,-73.86411,Shared room,40,1,25,2.9,2,78
34719841,2432475,Queens,Ridgewood,40.7063,-73.89884,Private room,50,1,2,2.0,1,35
3971065,20580437,Brooklyn,Williamsburg,40.71276,-73.95114,Entire home/apt,140,2,3,0.12,1,0
13744807,438572,Manhattan,East Village,40.7281,-73.99067,Entire home/apt,250,2,3,0.08,1,0
21850183,49661012,Manhattan,Upper East Side,40.77408,-73.95504,Entire home/apt,130,5,6,0.33,1,7
590903,1345769,Manhattan,Harlem,40.80797,-73.9489,Private room,75,5,46,0.6,1,343
12958663,71241926,Manhattan,Financial District,40.70951,-74.01476,Entire home/apt,125,32,99,2.73,1,203
18820446,120762452,Manhattan,Murray Hill,40.74891,-73.97589,Entire home/apt,150,30,2,0.09,50,365
33263637,1760549,Brooklyn,Canarsie,40.63567,-73.91296,Entire home/apt,120,2,11,4.12,1,52
28083637,202837291,Brooklyn,Flatbush,40.64543,-73.96457,Private room,80,1,18,1.83,2,78
35920784,268807394,Manhattan,East Harlem,40.80321,-73.93781,Private room,80,3,1,1.0,3,213
21519958,85370670,Manhattan,Harlem,40.8236,-73.9516,Private room,67,1,27,1.66,1,160
30568383,171382321,Brooklyn,Williamsburg,40.71381,-73.96016,Entire home/apt,400,7,1,0.14,1,219
4537297,1509863,Queens,Rego Park,40.72937,-73.86804,Entire home/apt,40,7,53,0.94,1,10
29658517,222755851,Manhattan,Upper West Side,40.79896,-73.96183,Private room,110,3,5,0.62,2,176
30941062,221591996,Manhattan,Hell's Kitchen,40.76732,-73.98482,Private room,89,5,2,0.32,1,0
14315241,87521021,Brooklyn,East Flatbush,40.65825,-73.92191,Private room,50,2,41,1.15,1,250
12145887,5075103,Manhattan,Harlem,40.82127,-73.95669,Private room,55,1,1,0.03,2,0
22191760,48189371,Manhattan,Gramercy,40.73614,-73.98872,Private room,299,1,4,0.21,1,0
20587133,116758734,Manhattan,Inwood,40.87085,-73.9183,Private room,59,4,19,0.84,1,0
16156753,105455587,Queens,Forest Hills,40.71746,-73.85667,Private room,60,1,0,0.0,1,0
26138702,18260424,Queens,Sunnyside,40.74304,-73.91699,Private room,73,1,1,0.09,1,0
13282284,42682752,Brooklyn,Cobble Hill,40.68868,-73.99206,Private room,65,2,17,0.45,3,0
34014939,82746113,Manhattan,Upper West Side,40.78684,-73.96912,Entire home/apt,250,1,0,0.0,2,88
34441627,259968030,Brooklyn,Flatbush,40.64568,-73.96256,Private room,70,3,1,0.53,1,105
9165191,16947579,Brooklyn,Bedford-Stuyvesant,40.68201,-73.93802,Private room,40,5,8,0.23,1,289
7627784,6684858,Manhattan,Hell's Kitchen,40.76769,-73.99405,Private room,150,3,17,0.37,1,364
23684973,7201216,Manhattan,Gramercy,40.7368,-73.98518,Private room,110,1,69,4.34,1,176
31875616,238321374,Manhattan,Upper West Side,40.79966,-73.96059,Private room,60,30,1,1.0,32,333
33767467,9693094,Brooklyn,Williamsburg,40.70734,-73.96417,Private room,71,2,5,2.88,1,182
20650417,2203563,Brooklyn,Williamsburg,40.71194,-73.94892,Private room,150,2,0,0.0,1,0
18647731,46501846,Manhattan,East Village,40.7241,-73.98959,Entire home/apt,133,7,9,0.35,1,0
3614159,461269,Brooklyn,Prospect Heights,40.67426,-73.96586,Private room,150,2,13,0.26,1,0
6884647,36074783,Brooklyn,Bedford-Stuyvesant,40.68786,-73.95211,Entire home/apt,200,5,0,0.0,1,0
533168,2620162,Manhattan,Nolita,40.72184,-73.9944,Entire home/apt,300,30,92,1.09,1,106
19860903,12577986,Brooklyn,Bedford-Stuyvesant,40.68614,-73.93594,Entire home/apt,124,1,113,4.71,1,63
29923634,220229838,Manhattan,Midtown,40.76239,-73.97444,Entire home/apt,276,2,1,1.0,11,192
19830759,2891898,Brooklyn,Borough Park,40.64712,-73.99646,Private room,48,5,2,0.19,1,214
15858922,8715723,Manhattan,Harlem,40.80986,-73.95349,Private room,164,1,143,4.82,5,221
24308589,101328784,Manhattan,Upper West Side,40.78243,-73.97265,Entire home/apt,265,7,13,0.98,1,130
5119201,17450152,Manhattan,Hell's Kitchen,40.76332,-73.9884,Private room,150,1,38,0.77,5,307
32306053,48339350,Manhattan,Upper East Side,40.76218,-73.96633,Entire home/apt,136,1,26,5.91,1,47
23874025,12243051,Manhattan,Financial District,40.70791,-74.00545,Entire home/apt,179,29,2,0.36,96,333
6208002,15498912,Manhattan,Washington Heights,40.85677,-73.93715,Private room,70,3,14,0.3,1,0
13170860,52950465,Manhattan,Midtown,40.75266,-73.97252,Entire home/apt,142,30,0,0.0,12,323
21473222,2823757,Brooklyn,Williamsburg,40.71719,-73.95427,Entire home/apt,109,2,4,0.36,1,0
14800184,82715129,Brooklyn,Bedford-Stuyvesant,40.69063,-73.93947,Private room,67,2,87,2.51,1,60
18792188,13907788,Manhattan,Greenwich Village,40.73016,-74.00137,Private room,95,1,9,0.36,1,0
35644555,268149303,Manhattan,Harlem,40.81858,-73.94524,Private room,125,2,0,0.0,1,125
20714517,139623237,Brooklyn,Flatlands,40.61802,-73.92866,Private room,30,2,13,0.59,1,292
21644811,155789674,Queens,Ditmars Steinway,40.77109,-73.91117,Private room,55,15,3,0.15,1,55
6103273,4562182,Manhattan,Harlem,40.81128,-73.94647,Entire home/apt,285,30,104,2.07,4,249
27744041,98260543,Manhattan,Upper East Side,40.76938,-73.95212,Entire home/apt,300,2,8,1.06,3,62
